1.737044145873320455e-01,2.555663117134559514e-01,1.136263153240779644e-02,2.137096774193548987e-01,6.415770609318997009e-01,4.267515923566878588e-01,2.281594571670907401e-01,2.097235462345090340e-01,1.000000000000000000e+00
1.391554702495201301e-01,2.216844143272023171e-01,1.299849677248210433e-02,1.935483870967742437e-01,5.053763440860215006e-01,3.439490445859872958e-01,1.348600508905852258e-01,2.192564346997139813e-01,0.000000000000000000e+00
1.909788867562379755e-01,2.807357212003872005e-01,1.158369440268811057e-02,3.225806451612903691e-01,3.548387096774194283e-01,2.356687898089172006e-01,2.205258693808311854e-01,2.383222116301239035e-01,0.000000000000000000e+00
2.907869481765834596e-01,3.920619554695062847e-01,8.356176496595618675e-03,1.612903225806451846e-01,3.297491039426524440e-01,5.116772823779193180e-01,2.442748091603053062e-01,3.622497616777883289e-01,1.000000000000000000e+00
1.986564299424183888e-01,2.952565343659244723e-01,9.196215403660779053e-03,1.370967741935484041e-01,7.885304659498209023e-01,6.199575371549893577e-01,2.281594571670907401e-01,2.278360343183984393e-01,0.000000000000000000e+00
8.829174664107483639e-02,1.539206195546950484e-01,1.357326023521088221e-02,4.596774193548388010e-01,3.870967741935484874e-01,2.356687898089172006e-01,9.160305343511448983e-02,1.334604385128693727e-01,0.000000000000000000e+00
8.733205374280228472e-02,1.345595353339786859e-01,1.149526925457600157e-02,5.967741935483872329e-01,4.301075268817204922e-01,4.458598726114649247e-01,1.772688719253604495e-01,1.048617731172545170e-01,0.000000000000000000e+00
2.284069097888675182e-01,3.146176185866408348e-01,8.953046246352458493e-03,4.314516129032259228e-01,2.759856630824373269e-01,2.356687898089172006e-01,3.375742154368108205e-01,2.469018112488083616e-01,0.000000000000000000e+00
2.120921305182341399e-01,2.865440464666021425e-01,1.080997435670702500e-02,4.556451612903226756e-01,2.939068100358424029e-01,3.227176220806794449e-01,2.536047497879558854e-01,2.097235462345090340e-01,0.000000000000000000e+00
1.247600767754318413e-01,1.916747337850919497e-01,1.156158811566010414e-02,3.629032258064516792e-01,3.906810035842294693e-01,3.227176220806794449e-01,2.035623409669211070e-01,1.420400381315538585e-01,0.000000000000000000e+00
3.262955854126678990e-01,4.278799612778315664e-01,8.179326200371400679e-03,2.016129032258064668e-01,3.655913978494624850e-01,2.972399150743099683e-01,2.875318066157760422e-01,3.136320305052430757e-01,1.000000000000000000e+00
1.660268714011516045e-01,2.507260406582768608e-01,8.975152533380492681e-03,2.177419354838709964e-01,3.440860215053763715e-01,2.144373673036093497e-01,2.111959287531806617e-01,1.611058150619637530e-01,0.000000000000000000e+00
2.859884836852206735e-01,3.891577928363988415e-01,8.113007339287298114e-03,1.854838709677419650e-01,3.189964157706093872e-01,2.972399150743099683e-01,3.129770992366411875e-01,3.136320305052430757e-01,1.000000000000000000e+00
2.975047984644912935e-01,4.056147144240077052e-01,7.383499867362280922e-03,3.225806451612903691e-01,4.086021505376344898e-01,4.267515923566878588e-01,3.206106870229007422e-01,2.955195424213536426e-01,1.000000000000000000e+00
3.128598848368521201e-01,3.998063891577928186e-01,6.300291802988772227e-03,4.354838709677419928e-01,3.440860215053763715e-01,3.227176220806794449e-01,3.808312128922815565e-01,2.955195424213536426e-01,0.000000000000000000e+00
3.358925143953934711e-01,4.230396902226524203e-01,6.035016358652389723e-03,5.685483870967742437e-01,4.551971326164875875e-01,5.116772823779193180e-01,3.638676844783714781e-01,3.431839847473784344e-01,0.000000000000000000e+00
2.821497120921304669e-01,3.504356243949661165e-01,8.466707931735789616e-03,5.000000000000001110e-01,2.329749103942652388e-01,3.227176220806794449e-01,4.062765055131467018e-01,2.678741658722592622e-01,0.000000000000000000e+00
2.370441458733205109e-01,3.049370764762826536e-01,1.027942346803431550e-02,5.524193548387097419e-01,4.659498207885305332e-01,5.116772823779193180e-01,3.375742154368108205e-01,2.011439466158245759e-01,0.000000000000000000e+00
4.069097888675623498e-01,5.004840271055178702e-01,7.228755858166041603e-03,4.637096774193548709e-01,4.587813620071685694e-01,3.227176220806794449e-01,4.402035623409669141e-01,3.994280266920876565e-01,0.000000000000000000e+00
3.550863723608445044e-01,4.607938044530492938e-01,6.631886108409229541e-03,2.983870967741936164e-01,4.265232974910395103e-01,4.267515923566878588e-01,4.325699745547073594e-01,3.431839847473784344e-01,0.000000000000000000e+00
1.880998080614203205e-01,2.875121006776379384e-01,9.925722875585796245e-03,2.459677419354839301e-01,5.232974910394265766e-01,4.267515923566878588e-01,1.849024597116200042e-01,2.469018112488083616e-01,0.000000000000000000e+00
1.842610364683301138e-01,2.758954501452081098e-01,8.997258820408526869e-03,2.661290322580645573e-01,2.401433691756272581e-01,1.953290870488322561e-01,2.205258693808311854e-01,2.278360343183984393e-01,0.000000000000000000e+00
2.591170825335892269e-01,3.378509196515004920e-01,6.808736404633475292e-03,3.991935483870968637e-01,2.473118279569892775e-01,2.144373673036093497e-01,3.731976251060220573e-01,2.192564346997139813e-01,0.000000000000000000e+00
3.502879078694817183e-01,4.046466602129719092e-01,8.643558227960007612e-03,5.000000000000001110e-01,3.405017921146953896e-01,3.227176220806794449e-01,3.469041560644613997e-01,3.622497616777883289e-01,0.000000000000000000e+00
3.886756238003838959e-01,4.501452081316553722e-01,8.975152533380492681e-03,5.000000000000001110e-01,2.939068100358424029e-01,2.972399150743099683e-01,4.495335029686174932e-01,3.536701620591038431e-01,0.000000000000000000e+00
4.769673704414586490e-01,5.682478218780251389e-01,7.494031302502424108e-03,5.120967741935484874e-01,4.838709677419355537e-01,4.267515923566878588e-01,4.495335029686174932e-01,4.585319351763583740e-01,0.000000000000000000e+00
2.783109404990402602e-01,3.426911907066795271e-01,9.572022283137332499e-03,3.467741935483871218e-01,3.010752688172043667e-01,2.569002123142250515e-01,2.875318066157760422e-01,3.241182078169685399e-01,0.000000000000000000e+00
2.571976967370441236e-01,3.465634075508228218e-01,1.158369440268811057e-02,3.467741935483871218e-01,2.903225806451613100e-01,1.486199575371549841e-01,2.705682782018659638e-01,2.869399428026691568e-01,1.000000000000000000e+00
3.416506717850287256e-01,4.424007744433687828e-01,1.045627376425856125e-02,1.975806451612903691e-01,1.218637992831541339e-01,1.486199575371549841e-01,3.299406276505513214e-01,4.099142040038131207e-01,1.000000000000000000e+00
3.944337811900191504e-01,5.198451113262342327e-01,1.003625431072593943e-02,2.701612903225806828e-01,1.756272401433691954e-01,1.740976645435244052e-01,3.638676844783714781e-01,4.585319351763583740e-01,0.000000000000000000e+00
4.462571976967369958e-01,5.663117134559534360e-01,8.731983376072172121e-03,3.266129032258064946e-01,3.189964157706093872e-01,1.740976645435244052e-01,4.325699745547073594e-01,5.042897998093421874e-01,1.000000000000000000e+00
4.328214971209212170e-01,5.333978702807355976e-01,8.179326200371400679e-03,3.387096774193548709e-01,4.982078853046595923e-01,5.541401273885350198e-01,4.402035623409669141e-01,4.480457578646329653e-01,0.000000000000000000e+00
3.541266794625719250e-01,4.278799612778315664e-01,1.069944292156688181e-02,3.629032258064516792e-01,2.616487455197133438e-01,3.227176220806794449e-01,3.893129770992366234e-01,3.727359389895137931e-01,0.000000000000000000e+00
4.289827255278310103e-01,5.295256534365924139e-01,9.505703422053229934e-03,3.830645161290323064e-01,1.612903225806451568e-01,1.740976645435244052e-01,4.062765055131467018e-01,4.957102001906577016e-01,0.000000000000000000e+00
3.944337811900191504e-01,5.082284607938043486e-01,9.682553718277475685e-03,3.024193548387096864e-01,4.551971326164875875e-01,3.227176220806794449e-01,3.638676844783714781e-01,4.585319351763583740e-01,0.000000000000000000e+00
3.195777351247600651e-01,4.162633107454017378e-01,1.156158811566010414e-02,4.959677419354839856e-01,2.939068100358424029e-01,3.227176220806794449e-01,3.129770992366411875e-01,3.431839847473784344e-01,0.000000000000000000e+00
3.454894433781189322e-01,4.453049370764762260e-01,1.054469891237069801e-02,4.435483870967742437e-01,1.218637992831541339e-01,2.356687898089172006e-01,3.893129770992366234e-01,3.727359389895137931e-01,0.000000000000000000e+00
4.481765834932821546e-01,5.440464666021296303e-01,9.638341144221407308e-03,4.435483870967742437e-01,2.724014336917563450e-01,2.144373673036093497e-01,4.495335029686174932e-01,4.852240228789322929e-01,0.000000000000000000e+00
4.568138195777350363e-01,5.643756050338819552e-01,9.240427977716847430e-03,2.862903225806452401e-01,3.010752688172043667e-01,2.356687898089172006e-01,4.325699745547073594e-01,5.042897998093421874e-01,1.000000000000000000e+00
5.182341650671784539e-01,6.098741529525653071e-01,7.361393580334246733e-03,2.943548387096774910e-01,6.451612903225806273e-02,1.486199575371549841e-01,5.665818490245970729e-01,5.042897998093421874e-01,0.000000000000000000e+00
5.143953934740882472e-01,5.982575024201355340e-01,6.676098682465297918e-03,3.306451612903226756e-01,2.473118279569892775e-01,2.356687898089172006e-01,4.995759117896522161e-01,5.338417540514774906e-01,0.000000000000000000e+00
4.635316698656429812e-01,5.566311713455953658e-01,8.776195950128212742e-03,3.750000000000000555e-01,2.903225806451613100e-01,3.227176220806794449e-01,4.402035623409669141e-01,5.252621544327931158e-01,1.000000000000000000e+00
4.500959692898272024e-01,5.537270087124879225e-01,8.975152533380492681e-03,3.991935483870968637e-01,2.939068100358424029e-01,4.267515923566878588e-01,4.656488549618320594e-01,4.852240228789322929e-01,0.000000000000000000e+00
4.596928982725527746e-01,5.730880929332042850e-01,6.852948978689543669e-03,2.741935483870968082e-01,3.118279569892474234e-01,5.116772823779193180e-01,4.402035623409669141e-01,5.042897998093421874e-01,1.000000000000000000e+00
4.001919385796545159e-01,5.130687318489834947e-01,8.577239366875932802e-03,3.427419354838709964e-01,6.272401433691757733e-01,4.267515923566878588e-01,3.731976251060220573e-01,4.480457578646329653e-01,0.000000000000000000e+00
3.685220729366601722e-01,4.511132623426911126e-01,9.925722875585796245e-03,4.153225806451613655e-01,3.584229390681004102e-01,2.781316348195329025e-01,3.469041560644613997e-01,4.099142040038131207e-01,0.000000000000000000e+00
3.464491362763915117e-01,4.230396902226524203e-01,9.925722875585796245e-03,4.153225806451613655e-01,2.724014336917563450e-01,2.356687898089172006e-01,3.299406276505513214e-01,3.813155386081982234e-01,0.000000000000000000e+00
4.088291746641073976e-01,4.956437560503387796e-01,8.820408524184281118e-03,4.354838709677419928e-01,1.612903225806451568e-01,2.972399150743099683e-01,4.062765055131467018e-01,4.585319351763583740e-01,0.000000000000000000e+00
4.309021113243761691e-01,5.256534365924492302e-01,9.483597135025195746e-03,2.500000000000000555e-01,1.397849462365591544e-01,1.953290870488322561e-01,3.893129770992366234e-01,4.957102001906577016e-01,1.000000000000000000e+00
3.809980806142033716e-01,4.782187802516940645e-01,1.061101777345477282e-02,2.137096774193548987e-01,4.157706093189964536e-01,3.227176220806794449e-01,3.562340966921119789e-01,3.908484270734031707e-01,0.000000000000000000e+00
2.456813819577734759e-01,3.000968054211035629e-01,1.195950128216463626e-02,3.790322580645161810e-01,3.405017921146953896e-01,4.267515923566878588e-01,2.798982188295165430e-01,2.764537654909436926e-01,0.000000000000000000e+00
3.781190019193857443e-01,4.569215876089061101e-01,9.350959412857018371e-03,4.435483870967742437e-01,3.118279569892474234e-01,2.569002123142250515e-01,3.893129770992366234e-01,4.289799809342230152e-01,0.000000000000000000e+00
3.771593090211131649e-01,4.549854791868344073e-01,9.395171986913086748e-03,3.346774193548388010e-01,2.795698924731183643e-01,2.356687898089172006e-01,3.808312128922815565e-01,4.099142040038131207e-01,0.000000000000000000e+00
3.867562380038387371e-01,4.598257502420135534e-01,1.019099831992217875e-02,4.435483870967742437e-01,2.831541218637993462e-01,1.740976645435244052e-01,4.139100932994062565e-01,4.184938036224975511e-01,0.000000000000000000e+00
4.241842610364683352e-01,5.024201355275894620e-01,1.008046688478200781e-02,3.830645161290323064e-01,3.799283154121864126e-01,3.842887473460721570e-01,4.139100932994062565e-01,4.766444232602478071e-01,0.000000000000000000e+00
5.412667946257196938e-01,6.040658276863504206e-01,7.007692987885755231e-03,4.072580645161290591e-01,5.806451612903226200e-01,5.116772823779193180e-01,6.522476675148429770e-01,5.252621544327931158e-01,0.000000000000000000e+00
5.748560460652590853e-01,6.669893514036786542e-01,5.349721460783440907e-03,2.459677419354839301e-01,5.053763440860215006e-01,5.116772823779193180e-01,6.022052586938082541e-01,5.624404194470924434e-01,1.000000000000000000e+00
4.510556621880997819e-01,5.624394966118102523e-01,6.985586700857721043e-03,1.935483870967742437e-01,5.842293906810035464e-01,4.267515923566878588e-01,4.062765055131467018e-01,5.252621544327931158e-01,1.000000000000000000e+00
4.606525911708252430e-01,5.721200387221683226e-01,7.096118135997864229e-03,2.379032258064516514e-01,4.444444444444445308e-01,4.267515923566878588e-01,4.902459711620016924e-01,5.147759771210675961e-01,0.000000000000000000e+00
6.314779270633397168e-01,6.892545982575024599e-01,4.089663100185714217e-03,3.669354838709677491e-01,6.738351254480287045e-01,7.027600849256899762e-01,6.522476675148429770e-01,6.482364156339369687e-01,0.000000000000000000e+00
5.470249520153550593e-01,5.788964181994191716e-01,6.919267839773618478e-03,4.596774193548388010e-01,4.086021505376344898e-01,4.267515923566878588e-01,5.759117896522475410e-01,5.338417540514774906e-01,0.000000000000000000e+00
5.585412667946256793e-01,6.573088092933203619e-01,5.880272349456178160e-03,3.024193548387096864e-01,4.372759856630825670e-01,4.925690021231422522e-01,5.258693808312128182e-01,6.110581506196376411e-01,1.000000000000000000e+00
5.556621880998080520e-01,6.243949661181025235e-01,4.686532849942526280e-03,4.435483870967742437e-01,4.731182795698926080e-01,5.116772823779193180e-01,6.098388464800678088e-01,5.624404194470924434e-01,1.000000000000000000e+00
5.988483685220729047e-01,5.808325266214907634e-01,6.344504377044812848e-03,4.919354838709678601e-01,2.222222222222222376e-01,5.116772823779193180e-01,6.615776081424935562e-01,5.710200190657768182e-01,0.000000000000000000e+00
5.230326295585412399e-01,6.253630203291383749e-01,8.002475904147127173e-03,3.064516129032258673e-01,5.842293906810035464e-01,5.116772823779193180e-01,5.759117896522475410e-01,5.900857959961867127e-01,1.000000000000000000e+00
5.268714011516314466e-01,6.369796708615682590e-01,6.211866654876635474e-03,2.620967741935484319e-01,6.200716845878135874e-01,5.116772823779193180e-01,5.589482612383375182e-01,5.815061963775023379e-01,1.000000000000000000e+00
4.932821497120920551e-01,5.924491771539206475e-01,5.637103192147857600e-03,3.669354838709677491e-01,5.770609318996415826e-01,4.267515923566878588e-01,5.335029686174723729e-01,5.443279313632030103e-01,1.000000000000000000e+00
4.750479846449136012e-01,5.392061955469505952e-01,8.842514811212315307e-03,3.830645161290323064e-01,3.476702508960574645e-01,4.458598726114649247e-01,4.902459711620016924e-01,4.852240228789322929e-01,0.000000000000000000e+00
5.047984644913626751e-01,5.527589545014519601e-01,8.621451940932001179e-03,4.153225806451613655e-01,2.473118279569892775e-01,2.972399150743099683e-01,4.732824427480915586e-01,5.443279313632030103e-01,0.000000000000000000e+00
5.249520153550862878e-01,5.575992255566311062e-01,8.886727385268355928e-03,4.556451612903226756e-01,2.043010752688172171e-01,2.356687898089172006e-01,5.258693808312128182e-01,5.529075309818874961e-01,0.000000000000000000e+00
5.259117082533588672e-01,5.672797676669892875e-01,9.461490847997161557e-03,3.185483870967742437e-01,1.326164874551971351e-01,2.356687898089172006e-01,5.589482612383375182e-01,4.957102001906577016e-01,0.000000000000000000e+00
5.499040307101726865e-01,5.779283639883833201e-01,7.737200459810772424e-03,5.000000000000001110e-01,3.584229390681004102e-01,3.842887473460721570e-01,5.665818490245970729e-01,5.252621544327931158e-01,0.000000000000000000e+00
6.142034548944337313e-01,5.866408518877056499e-01,6.167654080820594853e-03,5.725806451612904802e-01,3.512544802867384464e-01,4.267515923566878588e-01,6.522476675148429770e-01,5.900857959961867127e-01,0.000000000000000000e+00
6.429942418426103368e-01,6.137463697967086018e-01,7.383499867362280922e-03,4.919354838709678601e-01,2.724014336917563450e-01,4.267515923566878588e-01,6.692111959287531109e-01,6.387035271687320215e-01,0.000000000000000000e+00
5.969289827255277459e-01,5.701839303000968417e-01,8.068794765231229738e-03,3.911290322580646128e-01,1.863799283154121966e-01,2.972399150743099683e-01,6.183206106870228203e-01,5.443279313632030103e-01,0.000000000000000000e+00
6.074856046065258974e-01,5.759922555663117283e-01,8.400389070651714807e-03,4.838709677419355537e-01,4.874551971326165356e-01,3.842887473460721570e-01,5.665818490245970729e-01,6.482364156339369687e-01,1.000000000000000000e+00
5.652591170825335132e-01,6.001936108422071259e-01,9.063577681492629434e-03,3.467741935483871218e-01,4.480286738351255127e-01,3.439490445859872958e-01,5.165394402035622390e-01,6.387035271687320215e-01,1.000000000000000000e+00
5.863723608445297053e-01,5.295256534365924139e-01,9.085683968520635867e-03,4.475806451612903691e-01,3.046594982078853486e-01,2.356687898089172006e-01,6.522476675148429770e-01,5.338417540514774906e-01,0.000000000000000000e+00
6.468330134357005434e-01,6.001936108422071259e-01,7.074011848969857796e-03,3.951612903225807383e-01,2.186379928315412557e-01,2.569002123142250515e-01,7.022900763358778109e-01,5.710200190657768182e-01,0.000000000000000000e+00
6.871401151631477688e-01,6.737657308809292811e-01,5.150764877531160968e-03,3.709677419354839301e-01,2.831541218637993462e-01,3.227176220806794449e-01,7.022900763358778109e-01,6.673021925643469743e-01,0.000000000000000000e+00
5.383877159309020666e-01,6.195546950629234884e-01,5.106552303475092591e-03,2.177419354838709964e-01,7.311827956989248589e-01,5.987261146496815067e-01,6.692111959287531109e-01,5.252621544327931158e-01,1.000000000000000000e+00
4.664107485604606085e-01,5.440464666021296303e-01,9.107790255548670055e-03,4.717741935483871774e-01,6.057347670250896599e-01,5.116772823779193180e-01,4.571670907548769924e-01,5.252621544327931158e-01,0.000000000000000000e+00
5.163147792706334060e-01,5.769603097773474687e-01,8.687770802016103744e-03,4.516129032258065501e-01,3.261648745519713510e-01,4.267515923566878588e-01,6.022052586938082541e-01,5.042897998093421874e-01,0.000000000000000000e+00
6.276391554702495101e-01,6.311713455953533725e-01,6.653992395437263729e-03,4.717741935483871774e-01,5.483870967741936164e-01,5.987261146496815067e-01,5.928753180661576749e-01,6.301239275500476467e-01,0.000000000000000000e+00
5.134357005758156678e-01,5.101645692158760514e-01,9.107790255548670055e-03,5.645161290322581182e-01,4.265232974910395103e-01,4.267515923566878588e-01,5.335029686174723729e-01,4.957102001906577016e-01,0.000000000000000000e+00
5.614203454894433065e-01,5.537270087124879225e-01,9.660447431249441497e-03,5.403225806451613655e-01,3.620071684587813921e-01,3.227176220806794449e-01,6.183206106870228203e-01,5.338417540514774906e-01,0.000000000000000000e+00
6.669865642994241561e-01,6.118102613746370100e-01,8.555133079847898614e-03,4.879032258064516792e-01,5.053763440860215006e-01,5.116772823779193180e-01,6.861747243426631337e-01,6.863679694947568688e-01,1.000000000000000000e+00
6.525911708253357979e-01,7.037754114230396763e-01,7.206649571138007415e-03,3.870967741935484319e-01,4.731182795698926080e-01,3.227176220806794449e-01,6.429177268871925088e-01,6.863679694947568688e-01,1.000000000000000000e+00
6.583493282149711634e-01,6.892545982575024599e-01,7.494031302502424108e-03,4.677419354838709964e-01,1.039426523297491134e-01,2.569002123142250515e-01,6.861747243426631337e-01,6.673021925643469743e-01,0.000000000000000000e+00
6.833013435700575622e-01,6.253630203291383749e-01,8.488814218763823805e-03,5.201612903225807383e-01,2.867383512544803281e-01,2.972399150743099683e-01,7.285835453774384129e-01,6.005719733079122324e-01,0.000000000000000000e+00
6.497120921305181707e-01,5.982575024201355340e-01,8.687770802016103744e-03,5.282258064516129892e-01,4.551971326164875875e-01,3.227176220806794449e-01,7.192536047497879448e-01,6.005719733079122324e-01,0.000000000000000000e+00
7.811900191938579985e-01,7.066795740561471195e-01,7.383499867362280922e-03,5.322580645161291146e-01,5.125448028673835754e-01,5.116772823779193180e-01,8.218829516539439828e-01,7.244995233555766578e-01,0.000000000000000000e+00
7.687140115163147991e-01,7.666989351403679098e-01,7.582456450614560861e-03,4.354838709677419928e-01,4.444444444444445308e-01,4.267515923566878588e-01,7.709923664122136922e-01,7.426120114394660909e-01,1.000000000000000000e+00
7.149712092130517949e-01,6.679574056147143946e-01,9.240427977716847430e-03,3.911290322580646128e-01,3.369175627240144077e-01,3.439490445859872958e-01,6.946564885496182562e-01,7.244995233555766578e-01,0.000000000000000000e+00
6.928982725527830233e-01,6.340755082284607047e-01,9.704660005305482118e-03,4.354838709677419928e-01,2.688172043010753076e-01,2.972399150743099683e-01,6.946564885496182562e-01,6.568160152526214546e-01,0.000000000000000000e+00
7.274472168905948832e-01,6.534365924491770672e-01,8.201432487399407112e-03,5.564516129032258673e-01,3.584229390681004102e-01,3.227176220806794449e-01,7.379134860050888811e-01,6.968541468064822775e-01,0.000000000000000000e+00
7.456813819577734481e-01,6.979670861568247897e-01,6.123441506764526476e-03,4.596774193548388010e-01,5.017921146953405742e-01,5.116772823779193180e-01,7.285835453774384129e-01,7.244995233555766578e-01,1.000000000000000000e+00
6.573896353166985840e-01,7.241045498547917791e-01,4.598107701830389527e-03,3.790322580645161810e-01,5.053763440860215006e-01,4.267515923566878588e-01,6.259541984732823749e-01,6.863679694947568688e-01,1.000000000000000000e+00
7.034548944337811749e-01,6.553727008712487700e-01,6.742417543549400483e-03,4.838709677419355537e-01,3.082437275985663305e-01,2.972399150743099683e-01,7.786259541984732468e-01,6.387035271687320215e-01,0.000000000000000000e+00
8.301343570057581056e-01,8.693126815101643867e-01,6.808736404633475292e-03,5.040322580645162365e-01,5.806451612903226200e-01,5.987261146496815067e-01,8.473282442748090171e-01,7.912297426120113997e-01,0.000000000000000000e+00
8.704414587332053310e-01,9.196515004840271068e-01,6.941374126801652666e-03,2.822580645161290591e-01,6.845878136200717057e-01,5.116772823779193180e-01,8.049194232400338489e-01,8.960915157292659305e-01,0.000000000000000000e+00
8.474088291746639801e-01,9.119070667957405174e-01,7.140330710053932606e-03,5.362903225806452401e-01,5.698924731182796188e-01,4.267515923566878588e-01,7.955894826123833807e-01,8.684461391801714392e-01,1.000000000000000000e+00
7.072936660268713815e-01,7.986447241045497858e-01,9.041471394464595246e-03,4.596774193548388010e-01,4.086021505376344898e-01,2.972399150743099683e-01,7.285835453774384129e-01,7.530981887511914996e-01,1.000000000000000000e+00
6.996161228406909682e-01,7.744433688286542772e-01,9.196215403660779053e-03,4.919354838709678601e-01,3.225806451612903691e-01,3.227176220806794449e-01,6.522476675148429770e-01,7.244995233555766578e-01,0.000000000000000000e+00
6.650671785028791083e-01,7.744433688286542772e-01,7.449818728446355731e-03,3.104838709677419928e-01,3.225806451612903691e-01,4.267515923566878588e-01,6.429177268871925088e-01,7.159199237368922830e-01,1.000000000000000000e+00
6.564299424184261156e-01,7.415295256534365498e-01,7.715094172782738235e-03,3.225806451612903691e-01,4.731182795698926080e-01,3.630573248407643061e-01,6.692111959287531109e-01,6.758817921830313491e-01,1.000000000000000000e+00
